time	m_length	m_force	sc_extension	sc_force	hs_1_pCa	hs_1_length	hs_1_command_length	hs_1_slack_length	hs_1_a_length	hs_1_m_length	hs_1_force	hs_1_titin_force	hs_1_viscous_force	hs_1_extracellular_force	hs_1_inter_hs_titin_force_effect	hs_1_a_pop_1	hs_1_a_pop_2	hs_1_m_pop_1	hs_1_m_pop_2	hs_1_m_pop_3	hs_1_m_pop_4	hs_1_c_pop_1	hs_1_c_pop_2	hs_1_c_pop_3
0.015	1100.000	4420.16	0.0884032	4420.16	8.11	1099.91	1100	nan	1015.9	809.117	4420.16	4420.16	-5.45697e-08	0	0	0.998843	0.00115741	0.716821	0.283179	0	0	1	0	0
0.016	1100.000	4420.16	0.0884032	4420.16	8.09	1099.91	1100	nan	1015.9	809.117	4420.16	4420.16	-9.09495e-09	0	0	0.999277	0.00072338	0.718268	0.281732	0	0	1	0	0
0.017	1100.000	4420.16	0.0884032	4420.16	8.06	1099.91	1100	nan	1015.9	809.117	4420.16	4420.16	0	0	0	0.999566	0.000434028	0.722029	0.277971	0	0	1	0	0
0.018	1100.000	4420.16	0.0884032	4420.16	8.04	1099.91	1100	nan	1015.9	809.117	4420.16	4420.16	-7.95808e-08	0	0	0.999421	0.000578704	0.724055	0.275945	0	0	1	0	0
0.019	1100.000	4437.53	0.0887506	4437.53	8.02	1099.91	1100	nan	1015.9	809.118	4437.53	4420.14	-3.47447	0	0	0.999132	0.000868056	0.727238	0.272714	4.82253e-05	0	1	0	0
0.02	1100.000	4440.18	0.0888036	4440.18	8	1099.91	1100	nan	1015.9	809.118	4440.18	4420.14	-0.529457	0	0	0.999421	0.000578704	0.728009	0.271943	4.82253e-05	0	1	0	0
0.021	1100.000	4423.48	0.0884695	4423.48	7.99	1099.91	1100	nan	1015.9	809.117	4423.48	4420.16	3.34038	0	0	0.999132	0.000868056	0.728588	0.271364	0	4.82253e-05	1	0	0
0.022	1100.000	4420.71	0.0884142	4420.71	7.97	1099.91	1100	nan	1015.9	809.117	4420.71	4420.16	0.55324	0	0	0.999855	0.000144676	0.729842	0.270158	0	0	1	0	0
0.023	1100.000	4432.73	0.0886546	4432.73	7.96	1099.91	1100	nan	1015.9	809.117	4432.73	4420.15	-2.4038	0	0	0.999421	0.000578704	0.729263	0.270689	4.82253e-05	0	1	0	0
0.024	1100.000	4434.53	0.0886906	4434.53	7.94	1099.91	1100	nan	1015.9	809.117	4434.53	4420.14	-0.360447	0	0	0.999421	0.000578704	0.731192	0.26876	4.82253e-05	0	1	0	0
0.025	1100.000	4434.83	0.0886967	4434.83	7.93	1099.91	1100	nan	1015.9	809.117	4434.83	4420.14	-0.0605032	0	0	0.998409	0.00159144	0.728395	0.271557	4.82253e-05	0	1	0	0
0.026	1100.000	4434.88	0.0886977	4434.88	7.91	1099.91	1100	nan	1015.9	809.117	4434.88	4420.14	-0.0100463	0	0	0.998553	0.00144676	0.728106	0.271798	4.82253e-05	4.82253e-05	1	0	0
0.027	1100.000	4434.89	0.0886979	4434.89	7.9	1099.91	1100	nan	1015.9	809.117	4434.89	4420.14	-0.00166977	0	0	0.998843	0.00115741	0.729167	0.270737	4.82253e-05	4.82253e-05	1	0	0
0.028	1100.000	4434.89	0.0886979	4434.89	7.89	1099.91	1100	nan	1015.9	809.117	4434.89	4420.14	-0.000277519	0	0	0.998843	0.00115741	0.729263	0.27064	4.82253e-05	4.82253e-05	1	0	0
0.029	1100.000	4448.4	0.088968	4448.4	7.88	1099.91	1100	nan	1015.9	809.118	4448.4	4420.13	-2.70131	0	0	0.998698	0.00130208	0.728781	0.271123	9.64506e-05	0	1	0	0
0.03	1100.000	4462.9	0.089258	4462.9	7.87	1099.91	1100	nan	1015.9	809.118	4462.9	4420.12	-2.89979	0	0	0.998409	0.00159144	0.729842	0.270014	0.000144676	0	1	0	0
0.031	1100.000	4465.12	0.0893023	4465.12	7.86	1099.91	1100	nan	1015.9	809.118	4465.12	4420.12	-0.443298	0	0	0.998409	0.00159144	0.726948	0.272907	0.000144676	0	1	0	0
0.032	1100.000	4465.49	0.0893097	4465.49	7.85	1099.91	1100	nan	1015.9	809.118	4465.49	4420.12	-0.0742193	0	0	0.998987	0.00101273	0.727141	0.272714	0.000144676	0	1	0	0
0.033	1100.000	4465.55	0.089311	4465.55	7.84	1099.91	1100	nan	1015.9	809.118	4465.55	4420.12	-0.0123188	0	0	0.998409	0.00159144	0.72608	0.273775	0.000144676	0	1	0	0
0.034	1100.000	4465.56	0.0893112	4465.56	7.83	1099.91	1100	nan	1015.9	809.118	4465.56	4420.12	-0.00204635	0	0	0.997975	0.00202546	0.726177	0.273679	0.000144676	0	1	0	0
0.035	1100.000	4465.56	0.0893112	4465.56	7.82	1099.91	1100	nan	1015.9	809.118	4465.56	4420.12	-0.000339912	0	0	0.998409	0.00159144	0.72772	0.272135	0.000144676	0	1	0	0
0.036	1100.000	4465.56	0.0893112	4465.56	7.81	1099.91	1100	nan	1015.9	809.118	4465.56	4420.12	-5.64842e-05	0	0	0.998553	0.00144676	0.724344	0.275511	0.000144676	0	1	0	0
0.037	1100.000	4465.56	0.0893112	4465.56	7.8	1099.91	1100	nan	1015.9	809.118	4465.56	4420.12	-9.33824e-06	0	0	0.997541	0.00245949	0.72473	0.275125	0.000144676	0	1	0	0
0.038	1100.000	4481.49	0.0896299	4481.49	7.8	1099.91	1100	nan	1015.9	809.118	4481.49	4420.11	-3.18662	0	0	0.998553	0.00144676	0.727045	0.272762	0.000192901	0	1	0	0
0.039	1100.000	4495.95	0.0899189	4495.95	7.79	1099.91	1100	nan	1015.9	809.118	4495.95	4420.09	-2.89028	0	0	0.997975	0.00202546	0.724248	0.275511	0.000241127	0	1	0	0
0.04	1100.000	4498.17	0.0899633	4498.17	7.78	1099.91	1100	nan	1015.9	809.118	4498.17	4420.09	-0.444113	0	0	0.998264	0.00173611	0.726562	0.273196	0.000241127	0	1	0	0
0.041	1100.000	4498.54	0.0899707	4498.54	7.78	1099.91	1100	nan	1015.9	809.118	4498.54	4420.09	-0.0742517	0	0	0.99783	0.00217014	0.725116	0.274643	0.000241127	0	1	0	0
0.042	1100.000	4515.04	0.0903008	4515.04	7.77	1099.91	1100	nan	1015.9	809.118	4515.04	4420.07	-3.30097	0	0	0.997685	0.00231481	0.723283	0.276379	0.000337577	0	1	0	0
0.043	1100.000	4505.83	0.0901167	4505.83	7.76	1099.91	1100	nan	1015.9	809.118	4505.83	4420.08	1.84155	0	0	0.997685	0.00231481	0.721933	0.277778	0.000289352	0	1	0	0
0.044	1100.000	4504.32	0.0900864	4504.32	7.76	1099.91	1100	nan	1015.9	809.118	4504.32	4420.08	0.302925	0	0	0.997396	0.00260417	0.721354	0.278356	0.000289352	0	1	0	0
0.045	1100.000	4504.07	0.0900814	4504.07	7.75	1099.91	1100	nan	1015.9	809.118	4504.07	4420.08	0.0503148	0	0	0.997541	0.00245949	0.716532	0.283179	0.000289352	0	1	0	0
0.046	1100.000	4519.24	0.0903849	4519.24	7.74	1099.91	1100	nan	1015.9	809.118	4519.24	4420.07	-3.03491	0	0	0.997251	0.00274884	0.7201	0.279562	0.000337577	0	1	0	0
0.047	1100.000	4521.49	0.0904298	4521.49	7.74	1099.91	1100	nan	1015.9	809.118	4521.49	4420.07	-0.449105	0	0	0.997975	0.00202546	0.72473	0.274932	0.000337577	0	1	0	0
0.048	1100.000	4537.18	0.0907435	4537.18	7.73	1099.91	1100	nan	1015.9	809.119	4537.18	4420.05	-3.1376	0	0	0.997251	0.00274884	0.725502	0.274113	0.000385802	0	1	0	0
0.049	1100.000	4539.59	0.0907918	4539.59	7.73	1099.91	1100	nan	1015.9	809.119	4539.59	4420.05	-0.483041	0	0	0.996817	0.00318287	0.727045	0.272521	0.000385802	4.82253e-05	1	0	0
0.05	1100.000	4564.89	0.0912978	4564.89	7.72	1099.91	1100	nan	1015.9	809.119	4564.89	4420.02	-5.05994	0	0	0.997685	0.00231481	0.72338	0.276186	0.000434028	0	1	0	0
0.051	1100.000	4544.21	0.0908842	4544.21	7.72	1099.91	1100	nan	1015.9	809.119	4544.21	4420.05	4.13602	0	0	0.997251	0.00274884	0.725116	0.274498	0.000385802	0	1	0	0
0.052	1100.000	4540.76	0.0908152	4540.76	7.71	1099.91	1100	nan	1015.9	809.119	4540.76	4420.05	0.690162	0	0	0.996817	0.00318287	0.722319	0.277296	0.000385802	0	1	0	0
0.053	1100.000	4540.19	0.0908038	4540.19	7.71	1099.91	1100	nan	1015.9	809.119	4540.19	4420.05	0.11443	0	0	0.997396	0.00260417	0.726562	0.273052	0.000385802	0	1	0	0
0.054	1100.000	4540.09	0.0908019	4540.09	7.7	1099.91	1100	nan	1015.9	809.119	4540.09	4420.05	0.0189811	0	0	0.996672	0.00332755	0.724923	0.274691	0.000385802	0	1	0	0
0.055	1100.000	4540.08	0.0908015	4540.08	7.7	1099.91	1100	nan	1015.9	809.119	4540.08	4420.05	0.00314828	0	0	0.997106	0.00289352	0.722994	0.27662	0.000385802	0	1	0	0
0.056	1100.000	4552.88	0.0910575	4552.88	7.69	1099.91	1100	nan	1015.9	809.119	4552.88	4420.03	-2.55985	0	0	0.997106	0.00289352	0.726852	0.272714	0.000434028	0	1	0	0
0.057	1100.000	4570.78	0.0914156	4570.78	7.69	1099.91	1100	nan	1015.9	809.119	4570.78	4420.01	-3.58016	0	0	0.996817	0.00318287	0.726948	0.272569	0.000482253	0	1	0	0
0.058	1100.000	4573.54	0.0914709	4573.54	7.69	1099.91	1100	nan	1015.9	809.119	4573.54	4420.01	-0.553379	0	0	0.997685	0.00231481	0.729649	0.269869	0.000482253	0	1	0	0
0.059	1100.000	4574.01	0.0914801	4574.01	7.68	1099.91	1100	nan	1015.9	809.119	4574.01	4420.01	-0.0922275	0	0	0.997251	0.00274884	0.728202	0.271316	0.000482253	0	1	0	0
0.06	1100.000	4574.08	0.0914816	4574.08	7.68	1099.91	1100	nan	1015.9	809.119	4574.08	4420.01	-0.0152825	0	0	0.997251	0.00274884	0.721354	0.278164	0.000482253	0	1	0	0
0.061	1100.000	4582.8	0.0916559	4582.8	7.67	1099.91	1100	nan	1015.9	809.119	4582.8	4420	-1.74269	0	0	0.997396	0.00260417	0.721354	0.278115	0.000530478	0	1	0	0
0.062	1100.000	4593.17	0.0918634	4593.17	7.67	1099.91	1100	nan	1015.9	809.12	4593.17	4419.99	-2.07534	0	0	0.996817	0.00318287	0.716049	0.283372	0.000578704	0	1	0	0
0.063	1100.000	4594.78	0.0918955	4594.78	7.67	1099.91	1100	nan	1015.9	809.12	4594.78	4419.99	-0.320663	0	0	0.996094	0.00390625	0.7174	0.282022	0.000578704	0	1	0	0
0.064	1100.000	4595.04	0.0919008	4595.04	7.66	1099.91	1100	nan	1015.9	809.12	4595.04	4419.99	-0.0534164	0	0	0.997251	0.00274884	0.718268	0.281154	0.000578704	0	1	0	0
0.065	1100.000	4589.83	0.0917966	4589.83	7.66	1099.91	1100	nan	1015.9	809.12	4589.83	4419.99	1.04208	0	0	0.996672	0.00332755	0.721933	0.277537	0.000530478	0	1	0	0
0.066	1100.000	4617.14	0.0923429	4617.14	7.66	1099.91	1100	nan	1015.9	809.12	4617.14	4419.96	-5.46258	0	0	0.996238	0.00376157	0.724055	0.275318	0.000626929	0	1	0	0
0.067	1100.000	4621.24	0.0924249	4621.24	7.65	1099.91	1100	nan	1015.9	809.12	4621.24	4419.95	-0.81971	0	0	0.994647	0.00535301	0.720004	0.279369	0.000626929	0	1	0	0
0.068	1100.000	4627.26	0.0925452	4627.26	7.65	1099.91	1100	nan	1015.9	809.12	4627.26	4419.95	-1.20363	0	0	0.99537	0.00462963	0.717014	0.282311	0.000675154	0	1	0	0
0.069	1100.000	4628.09	0.0925619	4628.09	7.65	1099.91	1100	nan	1015.9	809.12	4628.09	4419.95	-0.166202	0	0	0.996238	0.00376157	0.720486	0.278839	0.000675154	0	1	0	0
0.07	1100.000	4645.94	0.0929188	4645.94	7.65	1099.91	1100	nan	1015.9	809.121	4645.94	4419.93	-3.56934	0	0	0.996672	0.00332755	0.725694	0.273582	0.00072338	0	1	0	0
0.071	1100.000	4631.18	0.0926236	4631.18	7.64	1099.91	1100	nan	1015.9	809.12	4631.18	4419.95	2.95217	0	0	0.996094	0.00390625	0.722897	0.276379	0.000675154	4.82253e-05	1	0	0
0.072	1100.000	4628.75	0.0925749	4628.75	7.64	1099.91	1100	nan	1015.9	809.12	4628.75	4419.95	0.486481	0	0	0.995949	0.00405093	0.716821	0.282456	0.000675154	4.82253e-05	1	0	0
0.073	1100.000	4638.21	0.0927642	4638.21	7.64	1099.91	1100	nan	1015.9	809.12	4638.21	4419.94	-1.89285	0	0	0.99566	0.00434028	0.718654	0.280671	0.000675154	0	1	0	0
0.074	1100.000	4639.81	0.0927961	4639.81	7.64	1099.91	1100	nan	1015.9	809.12	4639.81	4419.94	-0.319316	0	0	0.995949	0.00405093	0.71875	0.280575	0.000675154	0	1	0	0
0.075	1100.000	4640.07	0.0928014	4640.07	7.63	1099.91	1100	nan	1015.9	809.12	4640.07	4419.94	-0.0527039	0	0	0.996383	0.0036169	0.716339	0.282986	0.000675154	0	1	0	0
0.076	1100.000	4628.84	0.0925767	4628.84	7.63	1099.91	1100	nan	1015.9	809.12	4628.84	4419.95	2.24683	0	0	0.996238	0.00376157	0.717689	0.281636	0.000626929	4.82253e-05	1	0	0
0.077	1100.000	4626.98	0.0925396	4626.98	7.63	1099.91	1100	nan	1015.9	809.12	4626.98	4419.96	0.370805	0	0	0.996383	0.0036169	0.72637	0.273003	0.000626929	0	1	0	0
0.078	1100.000	4634.35	0.0926869	4634.35	7.63	1099.91	1100	nan	1015.9	809.12	4634.35	4419.94	-1.47253	0	0	0.995081	0.00491898	0.726755	0.272569	0.000675154	0	1	0	0
0.079	1100.000	4635.47	0.0927095	4635.47	7.62	1099.91	1100	nan	1015.9	809.12	4635.47	4419.94	-0.225613	0	0	0.99537	0.00462963	0.724826	0.274498	0.000675154	0	1	0	0
0.08	1100.000	4635.66	0.0927132	4635.66	7.62	1099.91	1100	nan	1015.9	809.12	4635.66	4419.94	-0.0375664	0	0	0.996383	0.0036169	0.726273	0.273052	0.000675154	0	1	0	0
0.081	1100.000	4647.47	0.0929495	4647.47	7.62	1099.91	1100	nan	1015.9	809.121	4647.47	4419.93	-2.36263	0	0	0.995804	0.0041956	0.726755	0.272521	0.00072338	0	1	0	0
0.082	1100.000	4649.25	0.092985	4649.25	7.62	1099.91	1100	nan	1015.9	809.121	4649.25	4419.93	-0.355328	0	0	0.995081	0.00491898	0.72174	0.277537	0.00072338	0	1	0	0
0.083	1100.000	4657.41	0.0931482	4657.41	7.61	1099.91	1100	nan	1015.9	809.121	4657.41	4419.92	-1.63155	0	0	0.995515	0.00448495	0.719039	0.280141	0.00081983	0	1	0	0
0.084	1100.000	4652.3	0.093046	4652.3	7.61	1099.91	1100	nan	1015.9	809.121	4652.3	4419.93	1.02148	0	0	0.996962	0.00303819	0.719232	0.279948	0.000771605	4.82253e-05	1	0	0
0.085	1100.000	4651.57	0.0930315	4651.57	7.61	1099.91	1100	nan	1015.9	809.121	4651.57	4419.93	0.145436	0	0	0.995081	0.00491898	0.718846	0.280382	0.000771605	0	1	0	0
0.086	1100.000	4641.32	0.0928264	4641.32	7.61	1099.91	1100	nan	1015.9	809.12	4641.32	4419.94	2.05116	0	0	0.994936	0.00506366	0.718364	0.280864	0.000675154	9.64506e-05	1	0	0
0.087	1100.000	4639.65	0.0927929	4639.65	7.61	1099.91	1100	nan	1015.9	809.12	4639.65	4419.94	0.33432	0	0	0.996238	0.00376157	0.72174	0.277488	0.000675154	9.64506e-05	1	0	0
0.088	1100.000	4639.37	0.0927874	4639.37	7.6	1099.91	1100	nan	1015.9	809.12	4639.37	4419.94	0.055409	0	0	0.996238	0.00376157	0.723862	0.275415	0.000675154	4.82253e-05	1	0	0
0.089	1100.000	4639.32	0.0927865	4639.32	7.6	1099.91	1100	nan	1015.9	809.12	4639.32	4419.94	0.00917375	0	0	0.995515	0.00448495	0.723958	0.27527	0.000675154	9.64506e-05	1	0	0
0.09	1100.000	4639.32	0.0927863	4639.32	7.6	1099.91	1100	nan	1015.9	809.12	4639.32	4419.94	0.00151899	0	0	0.99537	0.00462963	0.719811	0.279466	0.000675154	4.82253e-05	1	0	0
0.091	1100.000	4648.35	0.0929671	4648.35	7.6	1099.91	1100	nan	1015.9	809.121	4648.35	4419.93	-1.80775	0	0	0.993779	0.00622106	0.72039	0.278887	0.00072338	0	1	0	0
0.092	1100.000	4649.73	0.0929947	4649.73	7.6	1099.91	1100	nan	1015.9	809.121	4649.73	4419.93	-0.27578	0	0	0.995081	0.00491898	0.717882	0.281395	0.00072338	0	1	0	0
0.093	1100.000	4649.96	0.0929993	4649.96	7.6	1099.91	1100	nan	1015.9	809.121	4649.96	4419.93	-0.0459452	0	0	0.994213	0.00578704	0.717593	0.281684	0.00072338	0	1	0	0
0.094	1100.000	4653.85	0.0930771	4653.85	7.59	1099.91	1100	nan	1015.9	809.12	4653.85	4419.93	-0.778284	0	0	0.995949	0.00405093	0.710166	0.289111	0.00072338	0	1	0	0
0.095	1100.000	4654.34	0.0930867	4654.34	7.59	1099.91	1100	nan	1015.9	809.12	4654.34	4419.93	-0.0960696	0	0	0.996238	0.00376157	0.715856	0.28342	0.00072338	0	1	0	0
0.096	1100.000	4654.42	0.0930883	4654.42	7.59	1099.91	1100	nan	1015.9	809.12	4654.42	4419.93	-0.0163946	0	0	0.995081	0.00491898	0.714024	0.285253	0.00072338	0	1	0	0
0.097	1100.000	4652.11	0.0930422	4652.11	7.59	1099.91	1100	nan	1015.9	809.12	4652.11	4419.94	0.461675	0	0	0.994647	0.00535301	0.713542	0.285687	0.00072338	4.82253e-05	1	0	0
0.098	1100.000	4678.28	0.0935655	4678.28	7.59	1099.91	1100	nan	1015.91	809.121	4678.28	4419.9	-5.23356	0	0	0.996094	0.00390625	0.717303	0.281877	0.00081983	0	1	0	0
0.099	1100.000	4682.25	0.093645	4682.25	7.59	1099.91	1100	nan	1015.91	809.121	4682.25	4419.9	-0.794843	0	0	0.995515	0.00448495	0.720583	0.278598	0.00081983	0	1	0	0
0.1	1100.000	4682.91	0.0936583	4682.91	7.59	1099.91	1100	nan	1015.91	809.121	4682.91	4419.9	-0.132426	0	0	0.995081	0.00491898	0.719329	0.279851	0.00081983	0	1	0	0
0.101	1100.000	4708.67	0.0941734	4708.67	6.97	1099.91	1100	nan	1015.91	809.122	4708.67	4419.87	-5.15118	0	0	0.988715	0.0112847	0.719618	0.279466	0.000916281	0	1	0	0
0.102	1100.000	4713.48	0.0942695	4713.48	6.73	1099.91	1100	nan	1015.91	809.122	4713.48	4419.86	-0.961375	0	0	0.975694	0.0243056	0.722415	0.276572	0.000964506	4.82253e-05	1	0	0
0.103	1100.000	4737.31	0.0947462	4737.31	6.58	1099.91	1100	nan	1015.91	809.122	4737.31	4419.83	-4.76696	0	0	0.958623	0.0413773	0.719907	0.278983	0.00106096	4.82253e-05	1	0	0
0.104	1100.000	4830.47	0.0966093	4830.47	6.47	1099.9	1100	nan	1015.91	809.123	4830.47	4419.74	-18.6309	0	0	0.940828	0.0591725	0.720197	0.278356	0.00139853	4.82253e-05	1	0	0
0.105	1100.000	4935.89	0.0987179	4935.89	6.38	1099.9	1100	nan	1015.91	809.125	4935.89	4419.64	-21.0858	0	0	0.911892	0.0881076	0.715856	0.282359	0.00173611	4.82253e-05	1	0	0
0.106	1100.000	5156	0.10312	5156	6.31	1099.9	1100	nan	1015.92	809.128	5156	4419.42	-44.0209	0	0	0.881221	0.118779	0.722704	0.274595	0.00255594	0.000144676	1	0	0
0.107	1100.000	5375.19	0.107504	5375.19	6.25	1099.89	1100	nan	1015.93	809.13	5375.19	4419.22	-43.8392	0	0	0.831887	0.168113	0.7174	0.278791	0.00332755	0.000482253	1	0	0
0.108	1100.000	5735.51	0.11471	5735.51	6.2	1099.89	1100	nan	1015.94	809.135	5735.51	4418.86	-72.0638	0	0	0.780237	0.219763	0.714024	0.280575	0.00482253	0.000578704	1	0	0
0.109	1100.000	6351.63	0.127033	6351.63	6.15	1099.87	1100	nan	1015.96	809.145	6351.63	4418.22	-123.223	0	0	0.70544	0.29456	0.708623	0.283999	0.00694444	0.000434028	1	0	0
0.11	1100.000	7106.06	0.142121	7106.06	6.11	1099.86	1100	nan	1015.98	809.155	7106.06	4417.48	-150.886	0	0	0.630498	0.369502	0.702353	0.28723	0.00983796	0.000578704	1	0	0
0.111	1100.000	7826.84	0.156537	7826.84	6.08	1099.84	1100	nan	1016	809.165	7826.84	4416.76	-144.155	0	0	0.541956	0.458044	0.686246	0.300395	0.0123457	0.00101273	1	0	0
0.112	1100.000	8612.06	0.172241	8612.06	6.09	1099.83	1100	nan	1016.03	809.175	8612.06	4416	-157.045	0	0	0.504196	0.495804	0.677662	0.306038	0.0153356	0.000964506	1	0	0
0.113	1100.000	9449.47	0.188989	9449.47	6.09	1099.81	1100	nan	1016.05	809.185	9449.47	4415.19	-167.482	0	0	0.466146	0.533854	0.666956	0.31332	0.0183256	0.00139853	1	0	0
0.114	1100.000	10382.2	0.207644	10382.2	6.1	1099.79	1100	nan	1016.08	809.199	10382.2	4414.25	-186.544	0	0	0.427662	0.572338	0.649209	0.327595	0.0217496	0.00144676	1	0	0
0.115	1100.000	11311.6	0.226232	11311.6	6.11	1099.77	1100	nan	1016.11	809.211	11311.6	4413.35	-185.88	0	0	0.399016	0.600984	0.631366	0.341628	0.0251254	0.00188079	1	0	0
0.116	1100.000	12353.6	0.247071	12353.6	6.12	1099.75	1100	nan	1016.14	809.226	12353.6	4412.3	-208.397	0	0	0.384983	0.615017	0.617573	0.350936	0.0293692	0.00212191	1	0	0
0.117	1100.000	13577.2	0.271543	13577.2	6.13	1099.73	1100	nan	1016.18	809.243	13577.2	4411.08	-244.716	0	0	0.379485	0.620515	0.604263	0.359423	0.0343846	0.00192901	1	0	0
0.118	1100.000	14710.2	0.294203	14710.2	6.14	1099.71	1100	nan	1016.21	809.258	14710.2	4409.99	-226.601	0	0	0.374855	0.625145	0.578704	0.379533	0.038966	0.00279707	1	0	0
0.119	1100.000	15834.1	0.316681	15834.1	6.14	1099.68	1100	nan	1016.24	809.273	15834.1	4408.88	-224.782	0	0	0.361545	0.638455	0.563175	0.391252	0.0427276	0.00284529	1	0	0
0.12	1100.000	16984.3	0.339687	16984.3	6.15	1099.66	1100	nan	1016.28	809.288	16984.3	4407.76	-230.053	0	0	0.355613	0.644387	0.555073	0.395496	0.0470197	0.00241127	1	0	0
0.121	1100.000	18132.8	0.362655	18132.8	6.16	1099.64	1100	nan	1016.31	809.303	18132.8	4406.65	-229.685	0	0	0.360532	0.639468	0.534433	0.410976	0.0515046	0.00308642	1	0	0
0.122	1100.000	19202	0.384041	19202	6.17	1099.62	1100	nan	1016.34	809.319	19202	4405.56	-213.854	0	0	0.351273	0.648727	0.516397	0.423852	0.0555556	0.0041956	1	0	0
0.123	1100.000	20333.9	0.406679	20333.9	6.18	1099.59	1100	nan	1016.38	809.333	20333.9	4404.49	-226.383	0	0	0.354456	0.645544	0.504919	0.431568	0.0599923	0.00352045	1	0	0
0.124	1100.000	21463.1	0.429262	21463.1	6.19	1099.57	1100	nan	1016.41	809.346	21463.1	4403.42	-225.826	0	0	0.354456	0.645544	0.494599	0.437211	0.0638503	0.00434028	1	0	0
0.125	1100.000	22398.7	0.447973	22398.7	6.19	1099.55	1100	nan	1016.44	809.36	22398.7	4402.48	-187.116	0	0	0.345631	0.654369	0.482446	0.445554	0.0679012	0.00409915	1	0	0
0.126	1100.000	23412.5	0.468251	23412.5	6.2	1099.53	1100	nan	1016.47	809.371	23412.5	4401.55	-202.777	0	0	0.340422	0.659578	0.462095	0.461854	0.0722415	0.0038098	1	0	0
0.127	1100.000	24510.7	0.490213	24510.7	6.21	1099.51	1100	nan	1016.51	809.386	24510.7	4400.47	-219.625	0	0	0.337095	0.662905	0.446856	0.471499	0.07663	0.00501543	1	0	0
0.128	1100.000	25437.6	0.508753	25437.6	6.22	1099.49	1100	nan	1016.54	809.395	25437.6	4399.64	-185.396	0	0	0.337818	0.662182	0.437307	0.477238	0.0801987	0.00525656	1	0	0
0.129	1100.000	26360.3	0.527205	26360.3	6.23	1099.47	1100	nan	1016.57	809.407	26360.3	4398.77	-184.522	0	0	0.332465	0.667535	0.428241	0.483073	0.0837191	0.00496721	1	0	0
